DRT II	Argonaute II	0.49330783005843
DRT II	BREX V	1
DRT II	AbiO/Nhi	0.848844015479839
DRT II	CRISPR II-C	1
ietAS	Gabija	0.00137816109758343	0.00196652741668563	0.00895155638251184
ietAS	Helicase-DUF2290	0.27201775750066
ietAS	RM I	0.115602757074459
ietAS	Retron I-B	0.421670653721212
RM I	Abi2	0.920813183938968
ietAS	GAO_20	0.706771340499084
ietAS	RM II	0.0471404680175113
ietAS	Wadjet I	6.2425562717402e-05	2.47294234199846e-05	0.00494614462050844
ietAS	Kiwa	0.647252209343661
ietAS	RM IIG	0.0534137101315203
ietAS	RM IV	0.0221842950511334
ietAS	Retron V	0.782664976215559
ietAS	Septu	0.733392169348199
ietAS	Septu I	0.0317328626650324
ietAS	dCTPdeaminase	0.162217880179563
RM I	BREX II	0.463066619410136
ietAS	Borvo	0.658760136589538
ietAS	GAO_19	0.658772237608748
ietAS	Olokun	0.732006289845866
ietAS	PARIS	0.399473287430602
ietAS	Retron III-A	0.170526590037779
ietAS	CBASS I	0.585825716109877
ietAS	DRT I	0.153799717019457
ietAS	DRT II	0.0445292001423146
ietAS	Lamassu-Fam	0.0687847201270733
ietAS	PsyrTA	0.556929299275578
RM I	Druantia I	0.799976048473441
ietAS	BstA	0.758783751135553
ietAS	Druantia II	0.150734484505579
ietAS	AbiL	0.505550420206127
ietAS	Dnd_ABCDE	0.4975664027001
ietAS	Dynamins	0.186139924111669
ietAS	Pycsar	0.00353754164270261	0.0061866251001016	0.0723473549534367
ietAS	AbiD	0.188404450267578
ietAS	Argonaute I	0.223336720905749
ietAS	CRISPR I-C	0.10720028295013
ietAS	Zorya I	0.399127113855798
RM I	Argonaute III	0.0990861623326173
ietAS	CRISPR I-F	0.0306029255061907
ietAS	Shedu	0.618699566442675
ietAS	AbiE	0.109261728229764
ietAS	BREX I	0.511784749650485
ietAS	Druantia III	0.418224341894355
ietAS	Menshen	1
ietAS	Mokosh II	0.70783957970963
ietAS	PifA	0.302795706934181
ietAS	RM III	0.000774054696328765	0.000160002279442908	0.00150437455429576
ietAS	Zorya III	1
RM I	Lit	0.00627659633116475	0.180764778655655	0.0212216273455639
ietAS	CBASS II	0.653470053025402
ietAS	AVAST II	0.721672544839933
ietAS	RosmerTA	0.361196950640975
ietAS	CRISPR I-E	0.00128174759248951	0.020043993877344	0.00425564886351119
ietAS	Mokosh I	0.597600685921713
ietAS	darTG	0.237645640888218
ietAS	Tiamat	0.381311692549571
ietAS	PrrC	0.391941407761651
ietAS	AbiH	0.550062716224228
ietAS	SspABCD	0.496169879604394
RM I	AVAST IV	0.922488576128146
Gabija	CRISPR I-F	0.184432561432011
ietAS	SspFGH	0.564226725626846
ietAS	dsr I	0.938413582439737
ietAS	Hydrolase-TM	0.876419253919873
ietAS	Viperin	0.796907080631945
ietAS	AbiU	0.80996366209628
ietAS	PARIS I	0.869994274406366
ietAS	DRT III	0.304816909032008
ietAS	hma	0.000169685196029385	3.741180448675e-05	4.55337835711565e-05
ietAS	BREX III	0.859844315332282
ietAS	Hachiman I	0.233046362911317
RM I	Hachiman II	0.383894132227171
ietAS	SEFIR	1
ietAS	Thoeris I	0.560853269275445
ietAS	Lamassu I	1
ietAS	SoFic	0.615524063314487
ietAS	Abi2	1
ietAS	Retron XI	1
ietAS	dsr II	0.696756294861083
ietAS	TIR-NLR	1
ietAS	BREX II	0.784918156579833
ietAS	Druantia I	0.801917471984553
RM I	ApeA	1
ietAS	Retron VII_2	1
ietAS	Argonaute III	0.0623095836866953
ietAS	Lit	0.205244195125841
ietAS	AVAST IV	0.712783036325999
ietAS	Hachiman II	1
ietAS	ShosTA	0.289767508642707
ietAS	TerY-P	0.780564950775836
ietAS	Retron I-C	0.671963556685336
ietAS	Retron XII	0.929325345388132
ietAS	ApeA	1
RM I	PARIS II	0.0193838475096829
ietAS	PARIS II	0.858601886868285
ietAS	Bunzi	0.923637829115215
ietAS	DISARM II	0.834231200276091
ietAS	AVAST I	0.999999999999999
ietAS	Retron II-A	0.750687503695613
ietAS	AbiV	1
ietAS	Dpd	0.876491767284842
ietAS	GAO_29	0.251852020645216
ietAS	Lamassu II	0.871998003712579
RM I	Bunzi	0.680754243032661
ietAS	CRISPR IV-A	0.835691462158627
ietAS	AbiEii	0.286393226454514
ietAS	Gao_Her_DUF	1
ietAS	AVAST III	1
